pair_leg_1,pair_leg_2,leg1_game_pk,leg2_game_pk,pair_type,leg1_prob,leg2_prob,base_combo_prob,learned_multiplier,combo_prob,leg1_odds_american,leg2_odds_american,parlay_decimal,parlay_ev,training_days_used
Kyle Schwarber,Bryan Reynolds,823438,823518,cross_game,0.16927974674858862,0.14768728583281263,0.02500046634376494,0.48999999999999994,0.01225022850844482,,,,,1
Tyrone Taylor,Heriberto Hernández,823761,824166,cross_game,0.16103849128821884,0.15501281799454286,0.024963030340176443,0.48999999999999994,0.012231884866686455,,,,,1
Amed Rosario,Luis Urías,823518,822784,cross_game,0.16196954244956968,0.15401329946383535,0.024945463645305966,0.48999999999999994,0.012223277186199921,,,,,1
Tyrone Taylor,Esmerlyn Valdez,823761,823519,cross_game,0.16103849128821884,0.15481230918638839,0.024930740704221247,0.48999999999999994,0.012216062945068409,,,,,1
Kyle Schwarber,Ryan O'Hearn,823438,823518,cross_game,0.16927974674858862,0.1472457223114708,0.02492571858269878,0.48999999999999994,0.0122136021055224,,,,,1
Victor Mesa Jr.,Ryan McMahon,822784,823518,cross_game,0.17618068742880014,0.14147523142463925,0.02492520352654153,0.48999999999999994,0.012213349728005347,,,,,1
Victor Mesa Jr.,Spencer Torkelson,822784,824650,cross_game,0.17618068742880014,0.14142422152515674,0.02491621656738503,0.48999999999999994,0.012208946118018663,,,,,1
Hunter Goodman,Dominic Canzone,824327,823110,cross_game,0.1739225091478534,0.1432386587391052,0.024912426934878277,0.48999999999999994,0.012207089198090354,,,,,1
Rafael Flores Jr.,Dominic Canzone,823518,823110,cross_game,0.17380423552442342,0.1432386587391052,0.024895485579693954,0.48999999999999994,0.012198787934050036,,,,,1
Wilyer Abreu,Max Muncy,824735,825055,cross_game,0.16575608240934592,0.15008930242611201,0.024878214781703864,0.48999999999999994,0.012190325243034891,,,,,1
Christian Encarnacion-Strand,Max Muncy,824732,825055,cross_game,0.16565780602458946,0.15008930242611201,0.02486346454767081,0.48999999999999994,0.012183097628358695,,,,,1
Hunter Goodman,Willson Contreras,824327,824732,cross_game,0.1739225091478534,0.14292622600371158,0.024858087849598687,0.48999999999999994,0.012180463046303356,,,,,1
Rafael Flores Jr.,Willson Contreras,823518,824732,cross_game,0.17380423552442342,0.14292622600371158,0.024841183446966057,0.48999999999999994,0.012172179889013366,,,,,1
Jazz Chisholm Jr.,Max Muncy,823518,825055,cross_game,0.1652568983272693,0.15008930242611201,0.024803292591042768,0.48999999999999994,0.012153613369610955,,,,,1
Tyrone Taylor,Luis Urías,823761,822784,cross_game,0.16103849128821884,0.15401329946383535,0.02480206938397669,0.48999999999999994,0.012153013998148577,,,,,1
Kyle Schwarber,Jose Siri,823438,824004,cross_game,0.16927974674858862,0.14643987136076042,0.02478930433784542,0.48999999999999994,0.012146759125544254,,,,,1
Victor Mesa Jr.,Zach Neto,822784,824004,cross_game,0.17618068742880014,0.14025421709757693,0.024710084383039278,0.48999999999999994,0.012107941347689244,,,,,1
Hunter Goodman,Manny Machado,824327,824896,cross_game,0.1739225091478534,0.14196672215805994,0.024691208533225942,0.48999999999999994,0.01209869218128071,,,,,1
Rafael Flores Jr.,Manny Machado,823518,824896,cross_game,0.17380423552442342,0.14196672215805994,0.02467441761458983,0.48999999999999994,0.012090464631149015,,,,,1
Hunter Goodman,Ryan McMahon,824327,823518,cross_game,0.1739225091478534,0.14147523142463925,0.024605727231646495,0.48999999999999994,0.01205680634350678,,,,,1
Hunter Goodman,Spencer Torkelson,824327,824650,cross_game,0.1739225091478534,0.14142422152515674,0.024596855461937118,0.48999999999999994,0.012052459176349187,,,,,1
Amed Rosario,Colton Cowser,823518,824732,cross_game,0.16196954244956968,0.15184330501299864,0.02459399063698584,0.48999999999999994,0.01205105541212306,,,,,1
Amed Rosario,Justin Foscue,823518,822873,cross_game,0.16196954244956968,0.15184220764508086,0.0245938128968063,0.48999999999999994,0.012050968319435085,,,,,1
Rafael Flores Jr.,Ryan McMahon,823518,823518,same_game,0.17380423552442342,0.14147523142463925,0.02458899444340031,0.48999999999999994,0.01204860727726615,,,,,1
Rafael Flores Jr.,Spencer Torkelson,823518,824650,cross_game,0.17380423552442342,0.14142422152515674,0.024580128706816574,0.48999999999999994,0.01204426306634012,,,,,1
Kyle Schwarber,Cedric Mullins,823438,822784,cross_game,0.16927974674858862,0.14518724945137915,0.024577260818253625,0.48999999999999994,0.012042857800944275,,,,,1
Wilyer Abreu,Willy Adames,824735,824083,cross_game,0.16575608240934592,0.14811196456769748,0.024550459004693388,0.48999999999999994,0.012029724912299759,,,,,1
Christian Encarnacion-Strand,Willy Adames,824732,824083,cross_game,0.16565780602458946,0.14811196456769748,0.0245359030962765,0.48999999999999994,0.012022592517175483,,,,,1
Kyle Schwarber,Bryce Eldridge,823438,824083,cross_game,0.16927974674858862,0.14489335385640023,0.024527510246365066,0.48999999999999994,0.012018480020718881,,,,,1
Kyle Schwarber,Riley Greene,823438,824650,cross_game,0.16927974674858862,0.14473875770017736,0.024501340248191353,0.48999999999999994,0.012005656721613762,,,,,1
Wilyer Abreu,Bryan Reynolds,824735,823518,cross_game,0.16575608240934592,0.14768728583281263,0.024480065921316314,0.48999999999999994,0.011995232301444992,,,,,1
Jazz Chisholm Jr.,Willy Adames,823518,824083,cross_game,0.1652568983272693,0.14811196456769748,0.024476523869616098,0.48999999999999994,0.011993496696111886,,,,,1
Christian Encarnacion-Strand,Bryan Reynolds,824732,823518,cross_game,0.16565780602458946,0.14768728583281263,0.024465551748790174,0.48999999999999994,0.011988120356907184,,,,,1
Tyrone Taylor,Colton Cowser,823761,824732,cross_game,0.16103849128821884,0.15184330501299864,0.02445261675151014,0.48999999999999994,0.011981782208239967,,,,,1
Tyrone Taylor,Justin Foscue,823761,822873,cross_game,0.16103849128821884,0.15184220764508086,0.02445244003303627,0.48999999999999994,0.011981695616187771,,,,,1
Wilyer Abreu,Ryan O'Hearn,824735,823518,cross_game,0.16575608240934592,0.1472457223114708,0.024406874081883818,0.48999999999999994,0.011959368300123068,,,,,1
Jazz Chisholm Jr.,Bryan Reynolds,823518,823518,same_game,0.1652568983272693,0.14768728583281263,0.024406342779103477,0.48999999999999994,0.011959107961760702,,,,,1
Hunter Goodman,Zach Neto,824327,824004,cross_game,0.1739225091478534,0.14025421709757693,0.02439336535617834,0.48999999999999994,0.011952749024527386,,,,,1
Christian Encarnacion-Strand,Ryan O'Hearn,824732,823518,cross_game,0.16565780602458946,0.1472457223114708,0.024392403304624194,0.48999999999999994,0.011952277619265853,,,,,1
Rafael Flores Jr.,Zach Neto,823518,824004,cross_game,0.17380423552442342,0.14025421709757693,0.024376776981720878,0.48999999999999994,0.011944620721043228,,,,,1
Jazz Chisholm Jr.,Ryan O'Hearn,823518,823518,same_game,0.1652568983272693,0.1472457223114708,0.02433337136115206,0.48999999999999994,0.011923351966964507,,,,,1
Amed Rosario,Max Muncy,823518,825055,cross_game,0.16196954244956968,0.15008930242611201,0.02430989564053245,0.48999999999999994,0.0119118488638609,,,,,1
Wilyer Abreu,Jose Siri,824735,824004,cross_game,0.16575608240934592,0.14643987136076042,0.02427329938528822,0.48999999999999994,0.011893916698791225,,,,,1
Christian Encarnacion-Strand,Jose Siri,824732,824004,cross_game,0.16565780602458946,0.14643987136076042,0.024258907804146683,0.48999999999999994,0.011886864824031873,,,,,1
Kyle Schwarber,Dominic Canzone,823438,823110,cross_game,0.16927974674858862,0.1432386587391052,0.02424740387596324,0.48999999999999994,0.011881227899221986,,,,,1
Jazz Chisholm Jr.,Jose Siri,823518,824004,cross_game,0.1652568983272693,0.14643987136076042,0.024200198932523582,0.48999999999999994,0.011858097476936554,,,,,1
Kyle Schwarber,Willson Contreras,823438,824732,cross_game,0.16927974674858862,0.14292622600371158,0.024194515341639838,0.48999999999999994,0.011855312517403519,,,,,1
Tyrone Taylor,Max Muncy,823761,825055,cross_game,0.16103849128821884,0.15008930242611201,0.024170154821202283,0.48999999999999994,0.011843375862389116,,,,,1
Wilyer Abreu,Cedric Mullins,824735,822784,cross_game,0.16575608240934592,0.14518724945137915,0.024065669684849064,0.48999999999999994,0.01179217814557604,,,,,1
Christian Encarnacion-Strand,Cedric Mullins,824732,822784,cross_game,0.16565780602458946,0.14518724945137915,0.024051401206860248,0.48999999999999994,0.01178518659136152,,,,,1
Kyle Schwarber,Manny Machado,823438,824896,cross_game,0.16927974674858862,0.14196672215805994,0.02403209077364363,0.48999999999999994,0.011775724479085377,,,,,1
Wilyer Abreu,Bryce Eldridge,824735,824083,cross_game,0.16575608240934592,0.14489335385640023,0.024016954702387995,0.48999999999999994,0.011768307804170116,,,,,1
Christian Encarnacion-Strand,Bryce Eldridge,824732,824083,cross_game,0.16565780602458946,0.14489335385640023,0.02400271510739575,0.48999999999999994,0.011761330402623916,,,,,1
Heriberto Hernández,Esmerlyn Valdez,824166,823519,cross_game,0.15501281799454286,0.15481230918638839,0.02399789230722452,0.48999999999999994,0.011758967230540013,,,,,1
Jazz Chisholm Jr.,Cedric Mullins,823518,822784,cross_game,0.1652568983272693,0.14518724945137915,0.023993194521002452,0.48999999999999994,0.0117566653152912,,,,,1
Wilyer Abreu,Riley Greene,824735,824650,cross_game,0.16575608240934592,0.14473875770017736,0.023991329449176948,0.48999999999999994,0.011755751430096703,,,,,1
Amed Rosario,Willy Adames,823518,824083,cross_game,0.16196954244956968,0.14811196456769748,0.02398962713233684,0.48999999999999994,0.01175491729484505,,,,,1
Christian Encarnacion-Strand,Riley Greene,824732,824650,cross_game,0.16565780602458946,0.14473875770017736,0.023977105047336033,0.48999999999999994,0.011748781473194655,,,,,1
Kyle Schwarber,Ryan McMahon,823438,823518,cross_game,0.16927974674858862,0.14147523142463925,0.023948891346760898,0.48999999999999994,0.011734956759912839,,,,,1
Jazz Chisholm Jr.,Bryce Eldridge,823518,824083,cross_game,0.1652568983272693,0.14489335385640023,0.023944626246544188,0.48999999999999994,0.01173286686080665,,,,,1
Kyle Schwarber,Spencer Torkelson,823438,824650,cross_game,0.16927974674858862,0.14142422152515674,0.023940256403894827,0.48999999999999994,0.011730725637908463,,,,,1
Amed Rosario,Bryan Reynolds,823518,823518,same_game,0.16196954244956968,0.14768728583281263,0.023920842111959474,0.48999999999999994,0.01172121263486014,,,,,1
Jazz Chisholm Jr.,Riley Greene,823518,824650,cross_game,0.1652568983272693,0.14473875770017736,0.023919078165273475,0.48999999999999994,0.011720348300984002,,,,,1
Heriberto Hernández,Luis Urías,824166,822784,cross_game,0.15501281799454286,0.15401329946383535,0.023874035558526536,0.48999999999999994,0.011698277423678,,,,,1
Tyrone Taylor,Willy Adames,823761,824083,cross_game,0.16103849128821884,0.14811196456769748,0.02385172731571613,0.48999999999999994,0.011687346384700903,,,,,1
Amed Rosario,Ryan O'Hearn,823518,823518,same_game,0.16196954244956968,0.1472457223114708,0.023849322270445318,0.48999999999999994,0.011686167912518204,,,,,1
Esmerlyn Valdez,Luis Urías,823519,822784,cross_game,0.15481230918638839,0.15401329946383535,0.023843154535411103,0.48999999999999994,0.011683145722351438,,,,,1
Tyrone Taylor,Bryan Reynolds,823761,823518,cross_game,0.16103849128821884,0.14768728583281263,0.023783337692968084,0.48999999999999994,0.01165383546955436,,,,,1
Wilyer Abreu,Dominic Canzone,824735,823110,cross_game,0.16575608240934592,0.1432386587391052,0.0237426789221633,0.48999999999999994,0.011633912671860015,,,,,1
Kyle Schwarber,Zach Neto,823438,824004,cross_game,0.16927974674858862,0.14025421709757693,0.023742198350699392,0.48999999999999994,0.0116336771918427,,,,,1
Christian Encarnacion-Strand,Dominic Canzone,824732,823110,cross_game,0.16565780602458946,0.1432386587391052,0.023728601944625057,0.48999999999999994,0.011627014952866277,,,,,1
Amed Rosario,Jose Siri,823518,824004,cross_game,0.16196954244956968,0.14643987136076042,0.023718798960676208,0.48999999999999994,0.01162221149073134,,,,,1
Tyrone Taylor,Ryan O'Hearn,823761,823518,cross_game,0.16103849128821884,0.1472457223114708,0.02371222896968328,0.48999999999999994,0.011618992195144806,,,,,1
Wilyer Abreu,Willson Contreras,824735,824732,cross_game,0.16575608240934592,0.14292622600371158,0.023690891295928017,0.48999999999999994,0.011608536735004726,,,,,1
Christian Encarnacion-Strand,Willson Contreras,824732,824732,same_game,0.16565780602458946,0.14292622600371158,0.023676845023149488,0.48999999999999994,0.011601654061343248,,,,,1
Jazz Chisholm Jr.,Dominic Canzone,823518,823110,cross_game,0.1652568983272693,0.1432386587391052,0.023671176463782737,0.48999999999999994,0.011598876467253539,,,,,1
Jazz Chisholm Jr.,Willson Contreras,823518,824732,cross_game,0.1652568983272693,0.14292622600371158,0.023619544798995678,0.48999999999999994,0.011573576951507882,,,,,1
Tyrone Taylor,Jose Siri,823761,824004,cross_game,0.16103849128821884,0.14643987136076042,0.023582455948377705,0.48999999999999994,0.011555403414705075,,,,,1
Heriberto Hernández,Colton Cowser,824166,824732,cross_game,0.15501281799454286,0.15184330501299864,0.023537658603669815,0.48999999999999994,0.011533452715798208,,,,,1
Heriberto Hernández,Justin Foscue,824166,822873,cross_game,0.15501281799454286,0.15184220764508086,0.023537488497576503,0.48999999999999994,0.011533369363812485,,,,,1
Wilyer Abreu,Manny Machado,824735,824896,cross_game,0.16575608240934592,0.14196672215805994,0.0235318476974161,0.48999999999999994,0.011530605371733886,,,,,1
Christian Encarnacion-Strand,Manny Machado,824732,824896,cross_game,0.16565780602458946,0.14196672215805994,0.02351789572120668,0.48999999999999994,0.011523768903391272,,,,,1
Amed Rosario,Cedric Mullins,823518,822784,cross_game,0.16196954244956968,0.14518724945137915,0.02351591236315142,0.48999999999999994,0.011522797057944194,,,,,1
Esmerlyn Valdez,Colton Cowser,823519,824732,cross_game,0.15481230918638839,0.15184330501299864,0.023507212683555424,0.48999999999999994,0.011518534214942156,,,,,1
Esmerlyn Valdez,Justin Foscue,823519,822873,cross_game,0.15481230918638839,0.15184220764508086,0.023507042797494045,0.48999999999999994,0.01151845097077208,,,,,1
Amed Rosario,Bryce Eldridge,823518,824083,cross_game,0.16196954244956968,0.14489335385640023,0.02346831022810474,0.48999999999999994,0.01149947201177132,,,,,1
Jazz Chisholm Jr.,Manny Machado,823518,824896,cross_game,0.1652568983272693,0.14196672215805994,0.0234609801695302,0.48999999999999994,0.011495880283069797,,,,,1
Wilyer Abreu,Ryan McMahon,824735,823518,cross_game,0.16575608240934592,0.14147523142463925,0.02345038011890379,0.48999999999999994,0.011490686258262856,,,,,1
Amed Rosario,Riley Greene,823518,824650,cross_game,0.16196954244956968,0.14473875770017736,0.023443270359416856,0.48999999999999994,0.011487202476114258,,,,,1
Wilyer Abreu,Spencer Torkelson,824735,824650,cross_game,0.16575608240934592,0.14142422152515674,0.023441924917801473,0.48999999999999994,0.01148654320972272,,,,,1
Christian Encarnacion-Strand,Ryan McMahon,824732,823518,cross_game,0.16565780602458946,0.14147523142463925,0.02343647644462679,0.48999999999999994,0.011483873457867127,,,,,1
Christian Encarnacion-Strand,Spencer Torkelson,824732,824650,cross_game,0.16565780602458946,0.14142422152515674,0.023428026256592984,0.48999999999999994,0.011479732865730561,,,,,1
Luis Urías,Colton Cowser,822784,824732,cross_game,0.15401329946383535,0.15184330501299864,0.02338588840654545,0.48999999999999994,0.011459085319207269,,,,,1
Luis Urías,Justin Foscue,822784,822873,cross_game,0.15401329946383535,0.15184220764508086,0.02338571939729171,0.48999999999999994,0.011459002504672937,,,,,1
Tyrone Taylor,Cedric Mullins,823761,822784,cross_game,0.16103849128821884,0.14518724945137915,0.023380735605936377,0.48999999999999994,0.011456560446908823,,,,,1
Jazz Chisholm Jr.,Ryan McMahon,823518,823518,same_game,0.1652568983272693,0.14147523142463925,0.023379757935368502,0.48999999999999994,0.011456081388330566,,,,,1
Jazz Chisholm Jr.,Spencer Torkelson,823518,824650,cross_game,0.1652568983272693,0.14142422152515674,0.02337132819759604,0.48999999999999994,0.011451950816822059,,,,,1
Tyrone Taylor,Bryce Eldridge,823761,824083,cross_game,0.16103849128821884,0.14489335385640023,0.023333407102724718,0.48999999999999994,0.01143336948033511,,,,,1
Tyrone Taylor,Riley Greene,823761,824650,cross_game,0.16103849128821884,0.14473875770017736,0.02330851117096763,0.48999999999999994,0.011421170473774138,,,,,1
Heriberto Hernández,Max Muncy,824166,825055,cross_game,0.15501281799454286,0.15008930242611201,0.0232657657199068,0.48999999999999994,0.01140022520275433,,,,,1
Wilyer Abreu,Zach Neto,824735,824004,cross_game,0.16575608240934592,0.14025421709757693,0.023247989567484254,0.48999999999999994,0.011391514888067283,,,,,1
Esmerlyn Valdez,Max Muncy,823519,825055,cross_game,0.15481230918638839,0.15008930242611201,0.023235671492760606,0.48999999999999994,0.011385479031452695,,,,,1
Christian Encarnacion-Strand,Zach Neto,824732,824004,cross_game,0.16565780602458946,0.14025421709757693,0.02323420589008106,0.48999999999999994,0.011384760886139718,,,,,1
Amed Rosario,Dominic Canzone,823518,823110,cross_game,0.16196954244956968,0.1432386587391052,0.023200300017062928,0.48999999999999994,0.011368147008360833,,,,,1
Jazz Chisholm Jr.,Zach Neto,823518,824004,cross_game,0.1652568983272693,0.14025421709757693,0.02317797689486503,0.48999999999999994,0.011357208678483863,,,,,1
Amed Rosario,Willson Contreras,823518,824732,cross_game,0.16196954244956968,0.14292622600371158,0.02314969542986495,0.48999999999999994,0.011343350760633824,,,,,1
Luis Urías,Max Muncy,822784,825055,cross_game,0.15401329946383535,0.15008930242611201,0.023115748680870938,0.48999999999999994,0.011326716853626758,,,,,1
Tyrone Taylor,Dominic Canzone,823761,823110,cross_game,0.16103849128821884,0.1432386587391052,0.023066937497493546,0.48999999999999994,0.011302799373771835,,,,,1
Colton Cowser,Justin Foscue,824732,822873,cross_game,0.15184330501299864,0.15184220764508086,0.023056222649299088,0.48999999999999994,0.011297549098156551,,,,,1
Tyrone Taylor,Willson Contreras,823761,824732,cross_game,0.16103849128821884,0.14292622600371158,0.023016623801156703,0.48999999999999994,0.011278145662566783,,,,,1
Amed Rosario,Manny Machado,823518,824896,cross_game,0.16196954244956968,0.14196672215805994,0.022994285031006156,0.48999999999999994,0.011267199665193016,,,,,1
Heriberto Hernández,Willy Adames,824166,824083,cross_game,0.15501281799454286,0.14811196456769748,0.022959253006346672,0.48999999999999994,0.011250033973109868,,,,,1
Esmerlyn Valdez,Willy Adames,823519,824083,cross_game,0.15481230918638839,0.14811196456769748,0.022929555252857784,0.48999999999999994,0.011235482073900313,,,,,1
Amed Rosario,Ryan McMahon,823518,823518,same_game,0.16196954244956968,0.14147523142463925,0.0229146785017958,0.48999999999999994,0.01122819246587994,,,,,1
Amed Rosario,Spencer Torkelson,823518,824650,cross_game,0.16196954244956968,0.14142422152515674,0.022906416451716222,0.48999999999999994,0.011224144061340948,,,,,1
Heriberto Hernández,Bryan Reynolds,824166,823518,cross_game,0.15501281799454286,0.14768728583281263,0.02289342235890981,0.48999999999999994,0.011217776955865805,,,,,1
Esmerlyn Valdez,Bryan Reynolds,823519,823518,cross_game,0.15481230918638839,0.14768728583281263,0.022863809757247906,0.48999999999999994,0.011203266781051472,,,,,1
Tyrone Taylor,Manny Machado,823761,824896,cross_game,0.16103849128821884,0.14196672215805994,0.02286210674946772,0.48999999999999994,0.011202432307239182,,,,,1
Heriberto Hernández,Ryan O'Hearn,824166,823518,cross_game,0.15501281799454286,0.1472457223114708,0.02282497435314302,0.48999999999999994,0.011184237433040077,,,,,1
Luis Urías,Willy Adames,822784,824083,cross_game,0.15401329946383535,0.14811196456769748,0.022811212353141763,0.48999999999999994,0.011177494053039463,,,,,1
Esmerlyn Valdez,Ryan O'Hearn,823519,823518,cross_game,0.15481230918638839,0.1472457223114708,0.022795450288856503,0.48999999999999994,0.011169770641539685,,,,,1
Colton Cowser,Max Muncy,824732,825055,cross_game,0.15184330501299864,0.15008930242611201,0.022790055727476322,0.48999999999999994,0.011167127306463397,,,,,1
Justin Foscue,Max Muncy,822873,825055,cross_game,0.15184220764508086,0.15008930242611201,0.022789891024291038,0.48999999999999994,0.011167046601902608,,,,,1
Tyrone Taylor,Ryan McMahon,823761,823518,cross_game,0.16103849128821884,0.14147523142463925,0.022782957823275513,0.48999999999999994,0.011163649333405,,,,,1
Tyrone Taylor,Spencer Torkelson,823761,824650,cross_game,0.16103849128821884,0.14142422152515674,0.022774743266022086,0.48999999999999994,0.011159624200350821,,,,,1
Luis Urías,Bryan Reynolds,822784,823518,cross_game,0.15401329946383535,0.14768728583281263,0.02274580617997002,0.48999999999999994,0.011145445028185307,,,,,1
Amed Rosario,Zach Neto,823518,824004,cross_game,0.16196954244956968,0.14025421709757693,0.02271691136991715,0.48999999999999994,0.011131286571259402,,,,,1
Heriberto Hernández,Jose Siri,824166,824004,cross_game,0.15501281799454286,0.14643987136076042,0.022700057126389825,0.48999999999999994,0.011123027991931012,,,,,1
Luis Urías,Ryan O'Hearn,822784,823518,cross_game,0.15401329946383535,0.1472457223114708,0.022677799525125292,0.48999999999999994,0.011112121767311392,,,,,1
Esmerlyn Valdez,Jose Siri,823519,824004,cross_game,0.15481230918638839,0.14643987136076042,0.022670694642316983,0.48999999999999994,0.01110864037473532,,,,,1
Tyrone Taylor,Zach Neto,823761,824004,cross_game,0.16103849128821884,0.14025421709757693,0.022586327518204097,0.48999999999999994,0.011067300483920007,,,,,1
Luis Urías,Jose Siri,822784,824004,cross_game,0.15401329946383535,0.14643987136076042,0.02255368776133032,0.48999999999999994,0.011051307003051855,,,,,1
Heriberto Hernández,Cedric Mullins,824166,822784,cross_game,0.15501281799454286,0.14518724945137915,0.02250588467433493,0.48999999999999994,0.011027883490424113,,,,,1
Colton Cowser,Willy Adames,824732,824083,cross_game,0.15184330501299864,0.14811196456769748,0.022489810211927336,0.48999999999999994,0.011020007003844394,,,,,1
Justin Foscue,Willy Adames,822873,824083,cross_game,0.15184220764508086,0.14811196456769748,0.02248964767860918,0.48999999999999994,0.011019927362518497,,,,,1
Esmerlyn Valdez,Cedric Mullins,823519,822784,cross_game,0.15481230918638839,0.14518724945137915,0.022476773351988204,0.48999999999999994,0.01101361894247422,,,,,1
Heriberto Hernández,Bryce Eldridge,824166,824083,cross_game,0.15501281799454286,0.14489335385640023,0.022460327089961065,0.48999999999999994,0.01100556027408092,,,,,1
Heriberto Hernández,Riley Greene,824166,824650,cross_game,0.15501281799454286,0.14473875770017736,0.022436362704133832,0.48999999999999994,0.010993817725025577,,,,,1
Esmerlyn Valdez,Bryce Eldridge,823519,824083,cross_game,0.15481230918638839,0.14489335385640023,0.022431274696269814,0.48999999999999994,0.010991324601172208,,,,,1
Colton Cowser,Bryan Reynolds,824732,823518,cross_game,0.15184330501299864,0.14768728583281263,0.02242532558925368,0.48999999999999994,0.010988409538734301,,,,,1
Justin Foscue,Bryan Reynolds,822873,823518,cross_game,0.15184220764508086,0.14768728583281263,0.022425163521964345,0.48999999999999994,0.010988330125762528,,,,,1
Esmerlyn Valdez,Riley Greene,823519,824650,cross_game,0.15481230918638839,0.14473875770017736,0.02240734130833361,0.48999999999999994,0.010979597241083466,,,,,1
Luis Urías,Cedric Mullins,822784,822784,same_game,0.15401329946383535,0.14518724945137915,0.022360767328085823,0.48999999999999994,0.010956775990762052,,,,,1
Colton Cowser,Ryan O'Hearn,824732,823518,cross_game,0.15184330501299864,0.1472457223114708,0.022358277124799958,0.48999999999999994,0.010955555791151978,,,,,1
Justin Foscue,Ryan O'Hearn,822873,823518,cross_game,0.15184220764508086,0.1472457223114708,0.022358115542068263,0.48999999999999994,0.010955476615613448,,,,,1
Luis Urías,Bryce Eldridge,822784,824083,cross_game,0.15401329946383535,0.14489335385640023,0.02231550349780523,0.48999999999999994,0.010934596713924561,,,,,1
Luis Urías,Riley Greene,822784,824650,cross_game,0.15401329946383535,0.14473875770017736,0.02229169363370092,0.48999999999999994,0.010922929880513448,,,,,1
Colton Cowser,Jose Siri,824732,824004,cross_game,0.15184330501299864,0.14643987136076042,0.022235914053096228,0.48999999999999994,0.01089559788601715,,,,,1
Justin Foscue,Jose Siri,822873,824004,cross_game,0.15184220764508086,0.14643987136076042,0.022235753354679512,0.48999999999999994,0.01089551914379296,,,,,1
Max Muncy,Willy Adames,825055,824083,cross_game,0.15008930242611201,0.14811196456769748,0.022230021442926736,0.48999999999999994,0.010892710507034099,,,,,1
Heriberto Hernández,Dominic Canzone,824166,823110,cross_game,0.15501281799454286,0.1432386587391052,0.022203828136907352,0.48999999999999994,0.010879875787084601,,,,,1
Esmerlyn Valdez,Dominic Canzone,823519,823110,cross_game,0.15481230918638839,0.1432386587391052,0.02217510752416193,0.48999999999999994,0.010865802686839343,,,,,1
Max Muncy,Bryan Reynolds,825055,823518,cross_game,0.15008930242611201,0.14768728583281263,0.02216628170785266,0.48999999999999994,0.010861478036847803,,,,,1
Heriberto Hernández,Willson Contreras,824166,824732,cross_game,0.15501281799454286,0.14292622600371158,0.02215539705816024,0.48999999999999994,0.010856144558498516,,,,,1
Esmerlyn Valdez,Willson Contreras,823519,824732,cross_game,0.15481230918638839,0.14292622600371158,0.02212673909093022,0.48999999999999994,0.010842102154555807,,,,,1
Max Muncy,Ryan O'Hearn,825055,823518,cross_game,0.15008930242611201,0.1472457223114708,0.02210000774695765,0.48999999999999994,0.010829003796009247,,,,,1
Luis Urías,Dominic Canzone,822784,823110,cross_game,0.15401329946383535,0.1432386587391052,0.022060658443183927,0.48999999999999994,0.010809722637160122,,,,,1
Colton Cowser,Cedric Mullins,824732,822784,cross_game,0.15184330501299864,0.14518724945137915,0.022045711802444082,0.48999999999999994,0.010802398783197598,,,,,1
Justin Foscue,Cedric Mullins,822873,822784,cross_game,0.15184220764508086,0.14518724945137915,0.022045552478614464,0.48999999999999994,0.010802320714521085,,,,,1
Luis Urías,Willson Contreras,822784,824732,cross_game,0.15401329946383535,0.14292622600371158,0.022012539646745443,0.48999999999999994,0.010786144426905266,,,,,1
Heriberto Hernández,Manny Machado,824166,824896,cross_game,0.15501281799454286,0.14196672215805994,0.02200666166316918,0.48999999999999994,0.010783264214952896,,,,,1
Colton Cowser,Bryce Eldridge,824732,824083,cross_game,0.15184330501299864,0.14489335385640023,0.022001085723973725,0.48999999999999994,0.010780532004747123,,,,,1
Justin Foscue,Bryce Eldridge,822873,824083,cross_game,0.15184220764508086,0.14489335385640023,0.0220009267226557,0.48999999999999994,0.010780454094101291,,,,,1
Max Muncy,Jose Siri,825055,824004,cross_game,0.15008930242611201,0.14643987136076042,0.02197905813990611,0.48999999999999994,0.010769738488553993,,,,,1
Esmerlyn Valdez,Manny Machado,823519,824896,cross_game,0.15481230918638839,0.14196672215805994,0.02197819608491167,0.48999999999999994,0.010769316081606717,,,,,1
Colton Cowser,Riley Greene,824732,824650,cross_game,0.15184330501299864,0.14473875770017736,0.021977611332670535,0.48999999999999994,0.01076902955300856,,,,,1
Justin Foscue,Riley Greene,822873,824650,cross_game,0.15184220764508086,0.14473875770017736,0.021977452501001377,0.48999999999999994,0.010768951725490673,,,,,1
Heriberto Hernández,Ryan McMahon,824166,823518,cross_game,0.15501281799454286,0.14147523142463925,0.021930474299563435,0.48999999999999994,0.010745932406786082,,,,,1
Heriberto Hernández,Spencer Torkelson,824166,824650,cross_game,0.15501281799454286,0.14142422152515674,0.021922567111299033,0.48999999999999994,0.010742057884536525,,,,,1
Esmerlyn Valdez,Ryan McMahon,823519,823518,cross_game,0.15481230918638839,0.14147523142463925,0.021902107269527103,0.48999999999999994,0.010732032562068278,,,,,1
Esmerlyn Valdez,Spencer Torkelson,823519,824650,cross_game,0.15481230918638839,0.14142422152515674,0.02189421030919685,0.48999999999999994,0.010728163051506454,,,,,1
Willy Adames,Bryan Reynolds,824083,823518,cross_game,0.14811196456769748,0.14768728583281263,0.021874254046368953,0.48999999999999994,0.010718384482720786,,,,,1
